"id","productId","userId","userName","rating","title","content","pros","cons","verified","createdAt"
"rv-bulk-53-2","cool-lf2-360","user-rv-bulk-53-2","Lê Hoàng","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-10-22"
"rv-bulk-53-3","cool-lf2-360","user-rv-bulk-53-3","Minh Trí","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-08-12"
"rv-bulk-53-4","cool-lf2-360","user-rv-bulk-53-4","Nhật Hào","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-09-01"
"rv-bulk-53-5","cool-lf2-360","user-rv-bulk-53-5","Phúc An","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-07-10"
"rv-bulk-53-6","cool-lf2-360","user-rv-bulk-53-6","Quang Vinh","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-02-28"
"rv-bulk-53-7","cool-lf2-360","user-rv-bulk-53-7","Sơn Tùng","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-06-01"
"rv-bulk-53-8","cool-lf2-360","user-rv-bulk-53-8","Thanh Bình","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-10-01"
"rv-bulk-53-9","cool-lf2-360","user-rv-bulk-53-9","Uy Lực","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-05-12"
"rv-bulk-54-0","mon-27-1440p-165","user-rv-bulk-54-0","Khánh Duy","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-08-20"
"rv-bulk-54-1","mon-27-1440p-165","user-rv-bulk-54-1","Lê Hoàng","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-08-01"
"rv-bulk-54-2","mon-27-1440p-165","user-rv-bulk-54-2","Minh Trí","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-11-01"
"rv-bulk-54-3","mon-27-1440p-165","user-rv-bulk-54-3","Nhật Hào","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-06-15"
"rv-bulk-54-4","mon-27-1440p-165","user-rv-bulk-54-4","Phúc An","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-11-01"
"rv-bulk-54-5","mon-27-1440p-165","user-rv-bulk-54-5","Quang Vinh","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-10-22"
"rv-bulk-54-6","mon-27-1440p-165","user-rv-bulk-54-6","Sơn Tùng","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-07-10"
"rv-bulk-54-7","mon-27-1440p-165","user-rv-bulk-54-7","Thanh Bình","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-04-22"
"rv-bulk-54-8","mon-27-1440p-165","user-rv-bulk-54-8","Uy Lực","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-01-15"
"rv-bulk-54-9","mon-27-1440p-165","user-rv-bulk-54-9","Văn Đức","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-03-05"
"rv-bulk-55-0","mb-b760-tomahawk","user-rv-bulk-55-0","Lê Hoàng","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-07-01"
"rv-bulk-55-1","mb-b760-tomahawk","user-rv-bulk-55-1","Minh Trí","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-11-01"
"rv-bulk-55-2","mb-b760-tomahawk","user-rv-bulk-55-2","Nhật Hào","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-02-03"
"rv-bulk-55-3","mb-b760-tomahawk","user-rv-bulk-55-3","Phúc An","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-01-15"
"rv-bulk-55-4","mb-b760-tomahawk","user-rv-bulk-55-4","Quang Vinh","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-08-01"
"rv-bulk-55-5","mb-b760-tomahawk","user-rv-bulk-55-5","Sơn Tùng","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-07-10"
"rv-bulk-55-6","mb-b760-tomahawk","user-rv-bulk-55-6","Thanh Bình","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-03-05"
"rv-bulk-55-7","mb-b760-tomahawk","user-rv-bulk-55-7","Uy Lực","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-03-05"
"rv-bulk-55-8","mb-b760-tomahawk","user-rv-bulk-55-8","Văn Đức","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-09-15"
"rv-bulk-55-9","mb-b760-tomahawk","user-rv-bulk-55-9","Xuân Hải","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-09-22"
"rv-bulk-56-0","mb-b650-tomahawk","user-rv-bulk-56-0","Minh Trí","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-02-28"
"rv-bulk-56-1","mb-b650-tomahawk","user-rv-bulk-56-1","Nhật Hào","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-09-22"
"rv-bulk-56-2","mb-b650-tomahawk","user-rv-bulk-56-2","Phúc An","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-05-12"
"rv-bulk-56-3","mb-b650-tomahawk","user-rv-bulk-56-3","Quang Vinh","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-06-15"
"rv-bulk-56-4","mb-b650-tomahawk","user-rv-bulk-56-4","Sơn Tùng","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-01-22"
"rv-bulk-56-5","mb-b650-tomahawk","user-rv-bulk-56-5","Thanh Bình","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-08-12"
"rv-bulk-56-6","mb-b650-tomahawk","user-rv-bulk-56-6","Uy Lực","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-02-03"
"rv-bulk-56-7","mb-b650-tomahawk","user-rv-bulk-56-7","Văn Đức","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-04-22"
"rv-bulk-56-8","mb-b650-tomahawk","user-rv-bulk-56-8","Xuân Hải","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-02-03"
"rv-bulk-56-9","mb-b650-tomahawk","user-rv-bulk-56-9","Ý Nhi","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-05-01"
"rv-bulk-57-0","ram-ddr5-6000-corsair","user-rv-bulk-57-0","Nhật Hào","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-07-20"
"rv-bulk-57-1","ram-ddr5-6000-corsair","user-rv-bulk-57-1","Phúc An","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-02-28"
"rv-bulk-57-2","ram-ddr5-6000-corsair","user-rv-bulk-57-2","Quang Vinh","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-03-18"
"rv-bulk-57-3","ram-ddr5-6000-corsair","user-rv-bulk-57-3","Sơn Tùng","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-01-22"
"rv-bulk-57-4","ram-ddr5-6000-corsair","user-rv-bulk-57-4","Thanh Bình","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-08-01"
"rv-bulk-57-5","ram-ddr5-6000-corsair","user-rv-bulk-57-5","Uy Lực","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-11-01"
"rv-bulk-57-6","ram-ddr5-6000-corsair","user-rv-bulk-57-6","Văn Đức","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-06-22"
"rv-bulk-57-7","ram-ddr5-6000-corsair","user-rv-bulk-57-7","Xuân Hải","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-05-20"
"rv-bulk-57-8","ram-ddr5-6000-corsair","user-rv-bulk-57-8","Ý Nhi","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-06-01"
"rv-bulk-57-9","ram-ddr5-6000-corsair","user-rv-bulk-57-9","Trung Kiên","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-04-02"
